ID_1,RA_1,Dec,period,ID_2,Type,Subtype,Ra_degrees,Dec_Degrees,RA_2,Decl,I,V,V_I,P_1,T0_1,A_1,A_2,Separation
b315_116_73646,264.21719941,-34.75637613,0.369069,OGLE-BLG-ECL-044469,ECL,NC,264.2171666666667,-34.756388888888885,17:36:52.12,-34:45:23.0,18.579,-99.99,-99.99,0.7381427,7000.7323,0.529,0.203,0.107185338025124
b315_116_71895,264.27654361,-34.67196121,141.442716,OGLE-BLG-ECL-045479,ECL,NC,264.27654166666673,-34.67197222222222,17:37:06.37,-34:40:19.1,15.66,20.11,4.45,141.8072812,7088.1616,0.344,0.165,0.040059348780607636
b315_116_71039,264.22117958,-34.74128126,1.042633,OGLE-BLG-ECL-044537,ECL,NC,264.22116666666665,-34.741305555555556,17:36:53.08,-34:44:28.7,18.741,-99.99,-99.99,2.0853077,7000.4939,1.934,0.165,0.09544238329989731
b315_116_90213,264.27901589,-34.73921705,1.192634,OGLE-BLG-ECL-045526,ECL,NC,264.279,-34.73925,17:37:06.96,-34:44:21.3,18.706,21.614,2.908,2.3853095,7000.391,0.89,0.16,0.12759475111581187
b315_116_70876,264.26233135,-34.68672288,0.278188,OGLE-BLG-ECL-045223,ECL,NC,264.26233333333334,-34.68672222222222,17:37:02.96,-34:41:12.2,19.45,-99.99,-99.99,0.2781885,7000.0919,1.274,0.57,0.0063306125270783135
b315_116_9930,264.08552182,-34.69043188,0.259742,OGLE-BLG-ECL-042383,ECL,NC,264.08549999999997,-34.690444444444445,17:36:20.52,-34:41:25.6,19.334,-99.99,-99.99,0.2597416,7000.0851,1.063,0.752,0.07885182831643459
b315_116_73557,264.20776349,-34.76839449,0.454533,OGLE-BLG-RRLYR-22764,RRLyr,RRab,264.20775000000003,-34.768388888888886,17:36:49.86,-34:46:06.2,18.934,-99.99,-99.99,0.454531,7000.03741,0.799,-99.99,0.044699934567947255
b315_209_46899,262.98008874,-34.5411491,0.422617,OGLE-BLG-ECL-025898,ECL,C,262.9800416666667,-34.54116666666667,17:31:55.21,-34:32:28.2,18.264,-99.99,-99.99,0.845234,7000.1603,0.573,0.527,0.1532477425850675
b315_209_47879,262.97678126,-34.54906217,0.203832,OGLE-BLG-ECL-025862,ECL,NC,262.97675,-34.54908333333334,17:31:54.42,-34:32:56.7,16.676,19.42,2.744,0.4076619,7000.1925,0.336,0.315,0.11998294105686416
b315_209_79701,263.06454031,-34.55448671,0.829009,OGLE-BLG-ECL-026771,ECL,NC,263.0645416666667,-34.554500000000004,17:32:15.49,-34:33:16.2,17.134,20.716,3.582,1.6579947,7000.3492,0.477,0.457,0.04801279032159209
b315_209_62684,263.05818743,-34.5003146,0.720279,OGLE-BLG-ECL-026706,ECL,NC,263.0581666666667,-34.500305555555556,17:32:13.96,-34:30:01.1,16.954,20.035,3.081,0.7202819,7000.5432,0.194,0.112,0.06967714960057057
b315_209_74385,263.10225447,-34.487281,0.283176,OGLE-BLG-ECL-027162,ECL,C,263.10225,-34.48727777777778,17:32:24.54,-34:29:14.2,17.586,20.033,2.447,0.2831757,7000.1331,0.81,0.724,0.01762072734715044
b315_211_16834,263.51053433,-34.77036362,0.216401,OGLE-BLG-ECL-032554,ECL,C,263.5105416666667,-34.770361111111114,17:34:02.53,-34:46:13.3,17.678,20.164,2.486,0.4327984,7000.3212,0.393,0.386,0.02350091268750857
b315_211_28268,263.56726443,-34.73712232,0.262717,OGLE-BLG-ECL-033581,ECL,NC,263.56725,-34.73711111111111,17:34:16.14,-34:44:13.6,13.687,15.015,1.328,0.5254363,7000.4608,0.272,0.101,0.058742518408893475
b315_211_5467,263.51730056,-34.72232645,0.293614,OGLE-BLG-ECL-032668,ECL,NC,263.5172916666667,-34.72230555555555,17:34:04.15,-34:43:20.3,14.408,15.69,1.282,0.2936127,7000.2764,0.164,0.146,0.07969008638254227
b315_211_71618,263.6457109,-34.78598073,0.453001,OGLE-BLG-RRLYR-51454,RRLyr,RRab,263.6457083333334,-34.78597222222222,17:34:34.97,-34:47:09.5,18.963,-99.99,-99.99,0.4530091,7000.43143,0.912,-99.99,0.03155412633911278
b315_211_100006,263.68942842,-34.82906028,0.546514,OGLE-BLG-RRLYR-51481,RRLyr,RRab,263.6894166666666,-34.829055555555556,17:34:45.46,-34:49:44.6,19.319,-99.99,-99.99,0.5464713,7000.37389,0.987,-99.99,0.038672972014235064
b315_213_77050,263.32887044,-34.22721613,0.272562,OGLE-BLG-ECL-029941,ECL,NC,263.32887500000004,-34.227222222222224,17:33:18.93,-34:13:38.0,15.946,18.01,2.064,0.5451241,7000.4823,0.454,0.369,0.025792210746211103
b315_213_18838,263.24433361,-34.11277764,0.210524,OGLE-BLG-ECL-028756,ECL,C,263.2443333333333,-34.11277777777778,17:32:58.64,-34:06:46.0,18.483,21.612,3.129,0.4210464,7000.0219,0.665,0.627,9.622995066962733E-4
b315_213_51901,263.2300271,-34.25700386,0.4299,OGLE-BLG-ELL-001627,ECL,ELL,263.23,-34.257,17:32:55.20,-34:15:25.2,16.648,18.996,2.348,0.4299029,7000.242,0.161,0.155,0.08182398282309497
b315_213_21649,263.15933523,-34.22997554,1.006451,OGLE-BLG-ECL-027724,ECL,NC,263.1593333333334,-34.22997222222223,17:32:38.24,-34:13:47.9,13.46,15.613,2.153,2.0129529,7000.4986,0.521,0.246,0.013210924236660274
b315_213_73932,263.31260328,-34.23586138,0.363028,OGLE-BLG-ECL-029703,ECL,C,263.3125833333333,-34.235861111111106,17:33:15.02,-34:14:09.1,17.81,20.33,2.52,0.3630287,7000.1883,0.285,0.275,0.059373619301304824
b315_213_91906,263.31635561,-34.29888171,0.581368,OGLE-BLG-RRLYR-20575,RRLyr,RRab,263.3163333333334,-34.29888888888889,17:33:15.92,-34:17:56.0,19.301,-99.99,-99.99,0.581367,7000.02106,0.459,-99.99,0.07111302289720473
b315_213_36097,263.23651723,-34.18848973,0.406461,OGLE-BLG-ECL-028669,ECL,NC,263.23650000000004,-34.1885,17:32:56.76,-34:11:18.6,18.065,20.813,2.748,0.8129218,7000.3613,0.904,0.175,0.06324205912959159
b315_213_27227,263.24230003,-34.14701097,0.335245,OGLE-BLG-ECL-028738,ECL,C,263.24225000000007,-34.146972222222225,17:32:58.14,-34:08:49.1,17.09,19.053,1.963,0.3352435,7000.0167,0.272,0.272,0.20414733372229693
b315_213_25431,263.16922497,-34.231825,0.381755,OGLE-BLG-ECL-027818,ECL,C,263.16920833333336,-34.23180555555555,17:32:40.61,-34:13:54.5,18.589,21.476,2.887,0.381757,7000.0017,0.374,0.369,0.08574330510025506
b315_213_35998,263.18976472,-34.24658855,0.451849,OGLE-BLG-RRLYR-20279,RRLyr,RRab,263.18975,-34.246583333333334,17:32:45.54,-34:14:47.7,20.249,-99.99,-99.99,0.4518489,7000.04754,0.945,-99.99,0.047660420777789
b315_215_76605,263.86417755,-34.53178563,0.212832,OGLE-BLG-ECL-038575,ECL,C,263.8641666666667,-34.53180555555555,17:35:27.40,-34:31:54.5,16.522,18.429,1.907,0.4256631,7000.139,0.398,0.369,0.07865927115622103
b315_215_72633,263.88337426,-34.49249308,0.285585,OGLE-BLG-ECL-038929,ECL,NC,263.883375,-34.4925,17:35:32.01,-34:29:33.0,18.268,21.197,2.929,0.5711696,7000.1844,0.554,0.302,0.025008572705041428
b315_215_73677,263.84902052,-34.5406776,0.53817,OGLE-BLG-RRLYR-21837,RRLyr,RRab,263.84900000000005,-34.54069444444445,17:35:23.76,-34:32:26.5,17.63,20.96,3.33,0.5381735,7000.14982,0.622,-99.99,0.0859066179125619
b315_215_32162,263.7787293,-34.48244529,0.314308,OGLE-BLG-ECL-037200,ECL,NC,263.7786666666667,-34.48244444444445,17:35:06.88,-34:28:56.8,18.905,-99.99,-99.99,0.6286075,7000.2407,1.394,0.591,0.18588802001877391
b315_215_48808,263.79204845,-34.52519278,0.51709,OGLE-BLG-ECL-037430,ECL,C,263.79204166666665,-34.525194444444445,17:35:10.09,-34:31:30.7,17.745,20.472,2.727,0.5170924,7000.494,0.255,0.251,0.020992411734213245
b315_215_24867,263.75497343,-34.48692845,0.621527,OGLE-BLG-ECL-036803,ECL,NC,263.7549583333334,-34.486916666666666,17:35:01.19,-34:29:12.9,18.975,-99.99,-99.99,0.6215284,7000.6177,0.794,0.274,0.061694366878209894
b315_215_52754,263.8346732,-34.48432877,0.577357,OGLE-BLG-RRLYR-21813,RRLyr,RRab,263.834625,-34.48433333333333,17:35:20.31,-34:29:03.6,18.778,-99.99,-99.99,0.5773594,7000.0448,0.51,-99.99,0.14396959808192747
b315_215_97707,263.9155089,-34.54144521,0.704647,OGLE-BLG-RRLYR-22029,RRLyr,RRab,263.9155,-34.541444444444444,17:35:39.72,-34:32:29.2,18.218,-99.99,-99.99,0.7046512,7000.52185,0.576,-99.99,0.026535378123638497
b315_215_82796,263.90860388,-34.49629654,0.292291,OGLE-BLG-ECL-039374,ECL,C,263.908625,-34.49627777777777,17:35:38.07,-34:29:46.6,18.953,-99.99,-99.99,0.5845757,7000.2291,0.457,0.457,0.09213475198022822
b315_215_20766,263.78623314,-34.43198277,0.582965,OGLE-BLG-RRLYR-21717,RRLyr,RRab,263.78620833333326,-34.43197222222222,17:35:08.69,-34:25:55.1,18.632,-99.99,-99.99,0.582958,7000.19678,0.362,-99.99,0.08286941066131033
b315_215_79323,263.89399168,-34.50301618,0.940813,OGLE-BLG-ELL-002316,ECL,ELL,263.89400000000006,-34.503,17:35:34.56,-34:30:10.8,14.661,16.296,1.635,0.9408107,7000.0342,0.076,0.048,0.06326212637346211
b315_215_64602,263.83740946,-34.52315972,0.344678,OGLE-BLG-ECL-038155,ECL,NC,263.8374166666666,-34.52316666666667,17:35:20.98,-34:31:23.4,17.946,20.125,2.179,0.3446781,7000.0726,0.534,0.406,0.03289830839774467
b315_310_56991,263.24727631,-34.56934369,0.535151,OGLE-BLG-ECL-028811,ECL,NC,263.24724999999995,-34.569361111111114,17:32:59.34,-34:34:09.7,18.589,-99.99,-99.99,1.0702968,7000.9304,0.488,0.368,0.1000809458440434
b315_310_44740,263.22021569,-34.56048486,3.781004,OGLE-BLG-CEP-042,Cep,F,263.22020833333335,-34.5605,17:32:52.85,-34:33:37.8,19.834,-99.99,-99.99,3.7808614,7000.03554,0.463,-99.99,0.05870583919281756
b315_310_48440,263.14365404,-34.67013712,0.209489,OGLE-BLG-ECL-027548,ECL,C,263.14366666666666,-34.67013888888889,17:32:34.48,-34:40:12.5,18.001,21.183,3.182,0.4189789,7000.3146,0.53,0.494,0.03792333431207242
b315_310_95436,263.2700178,-34.67587911,0.378763,OGLE-BLG-ECL-029116,ECL,C,263.27,-34.67588888888889,17:33:04.80,-34:40:33.2,17.397,19.956,2.559,0.3787624,7000.1849,0.507,0.486,0.06337536306664032
b315_310_69103,263.28842869,-34.5599308,0.363991,OGLE-BLG-ECL-029343,ECL,C,263.28841666666665,-34.55994444444445,17:33:09.22,-34:33:35.8,18.157,20.788,2.631,0.3639933,7000.0402,0.634,0.602,0.06069100672872124
b315_310_23180,263.11736883,-34.61534747,0.241848,OGLE-BLG-ECL-027309,ECL,C,263.1173749999999,-34.61536111111111,17:32:28.17,-34:36:55.3,18.941,-99.99,-99.99,0.4836966,7000.2723,0.338,0.324,0.052399986664256284
b315_310_88047,263.22284715,-34.70896164,0.355825,OGLE-BLG-ECL-028482,ECL,C,263.2228333333333,-34.70894444444444,17:32:53.48,-34:42:32.2,17.817,21.166,3.349,0.7116461,7000.1083,0.328,0.327,0.07418906340905208
b315_310_57100,263.25507924,-34.55987788,23.889154,OGLE-BLG-T2CEP-0434,T2Cep,RVTau,263.25504166666667,-34.55988888888889,17:33:01.21,-34:33:35.6,16.622,-99.99,-99.99,23.8828157,7022.73334,1.094,-99.99,0.11823461101489313
b315_310_3753,263.11927372,-34.5455623,1.683077,OGLE-BLG-ECL-027330,ECL,NC,263.11925,-34.54555555555555,17:32:28.62,-34:32:44.0,17.72,-99.99,-99.99,3.3661052,7001.3698,0.262,0.196,0.07440815267682244
b315_310_81121,263.30834322,-34.57686053,1.06889,OGLE-BLG-ECL-029644,ECL,NC,263.30833333333334,-34.57686111111111,17:33:14.00,-34:34:36.7,16.738,19.072,2.334,2.1376308,7001.837,0.253,0.139,0.029379804838687903
b315_314_81729,263.48663177,-34.35596361,17.313019,OGLE-BLG-T2CEP-0451,T2Cep,WVir,263.486625,-34.35597222222222,17:33:56.79,-34:21:21.5,15.904,20.673,4.769,17.3069279,7014.43882,0.96,-99.99,0.036960413272142695
b315_314_72376,263.49153834,-34.31620992,1.017874,OGLE-BLG-ECL-032273,ECL,NC,263.4915416666667,-34.31622222222223,17:33:57.97,-34:18:58.4,16.929,20.793,3.864,2.0357375,7000.6839,0.396,0.229,0.04537915367943974
b315_314_50299,263.43450702,-34.31025547,0.329105,OGLE-BLG-ECL-031473,ECL,NC,263.43449999999996,-34.31025,17:33:44.28,-34:18:36.9,16.533,18.906,2.373,0.6582119,7000.107,0.298,0.219,0.028697109613224903
b315_314_66262,263.50589092,-34.27617534,0.539942,OGLE-BLG-RRLYR-21045,RRLyr,RRab,263.50587499999995,-34.27616666666667,17:34:01.41,-34:16:34.2,18.301,-99.99,-99.99,0.5399406,7000.26244,0.77,-99.99,0.056725581637376905
b315_314_92485,263.51761405,-34.35549703,0.379235,OGLE-BLG-ECL-032675,ECL,NC,263.51758333333333,-34.3555,17:34:04.22,-34:21:19.8,18.919,-99.99,-99.99,0.7584668,7000.5578,0.768,0.276,0.09191354728011941
b315_314_15189,263.34481161,-34.2991666,0.391985,OGLE-BLG-ECL-030170,ECL,NC,263.34479166666665,-34.299166666666665,17:33:22.75,-34:17:57.0,18.085,20.589,2.504,0.3919863,7000.0694,0.316,0.222,0.059311627340826206
b315_314_61716,263.44331282,-34.33963294,1.479487,OGLE-BLG-ELL-001816,ECL,ELL,263.44329166666665,-34.33963888888889,17:33:46.39,-34:20:22.7,15.298,17.533,2.235,1.4795114,7000.3466,0.083,0.079,0.06642631946775857
b315_314_72473,263.47813635,-34.33366786,3.429473,OGLE-BLG-ECL-032065,ECL,NC,263.478125,-34.33369444444445,17:33:54.75,-34:20:01.3,17.362,20.759,3.397,6.8591594,7002.4193,0.375,0.091,0.10147758156987627
b315_314_23029,263.42083613,-34.23050232,0.66848,OGLE-BLG-ECL-031273,ECL,NC,263.42083333333335,-34.230500000000006,17:33:41.00,-34:13:49.8,15.975,18.378,2.403,1.3369722,7000.4501,0.138,0.116,0.011791752909575298
b315_316_16287,263.93330347,-34.56761927,0.260084,OGLE-BLG-ECL-039827,ECL,C,263.93329166666666,-34.56763888888888,17:35:43.99,-34:34:03.5,16.89,18.982,2.092,0.5201703,7000.0021,0.617,0.585,0.07882028977197894
b315_316_51983,263.99743793,-34.61295817,3.823799,OGLE-BLG-ECL-040854,ECL,NC,263.9974166666667,-34.612972222222226,17:35:59.38,-34:36:46.7,18.376,-99.99,-99.99,7.6479537,7000.2326,0.591,0.454,0.08079663331733755
b315_316_13887,263.96555331,-34.51716726,0.349959,OGLE-BLG-ECL-040384,ECL,NC,263.96554166666664,-34.51713888888889,17:35:51.73,-34:31:01.7,17.799,21.02,3.221,0.6999194,7000.3736,0.477,0.442,0.1078172732040364
b315_316_79416,264.04988795,-34.64656501,5.759042,OGLE-BLG-ECL-041725,ECL,NC,264.04987500000004,-34.64655555555556,17:36:11.97,-34:38:47.6,14.282,16.768,2.486,11.5194445,7008.3259,0.599,0.575,0.05127776291685171
b315_316_45903,263.98109814,-34.61225146,1.287018,OGLE-BLG-ECL-040603,ECL,NC,263.9810833333333,-34.612249999999996,17:35:55.46,-34:36:44.1,16.553,19.578,3.025,2.5741012,7001.2938,0.407,0.248,0.04418372325307711
b315_316_47363,263.94582322,-34.66335363,0.25714,OGLE-BLG-ECL-040066,ECL,C,263.9458333333333,-34.66336111111111,17:35:47.00,-34:39:48.1,18.742,-99.99,-99.99,0.5142784,7000.4758,0.729,0.667,0.040275149938592714
b315_316_71646,264.00909063,-34.67053486,0.51839,OGLE-BLG-RRLYR-22272,RRLyr,RRab,264.00908333333336,-34.67052777777778,17:36:02.18,-34:40:13.9,19.12,-99.99,-99.99,0.5183876,7000.4595,0.71,-99.99,0.03341809098158054
b315_316_75480,264.06029513,-34.61781397,0.538877,OGLE-BLG-RRLYR-22401,RRLyr,RRab,264.0602916666666,-34.61780555555555,17:36:14.47,-34:37:04.1,18.33,-99.99,-99.99,0.5388779,7000.31855,0.475,-99.99,0.0319825964127968
b315_316_29816,263.96431071,-34.5757416,0.284442,OGLE-BLG-ECL-040353,ECL,NC,263.96429166666667,-34.57575,17:35:51.43,-34:34:32.7,18.192,-99.99,-99.99,0.5688781,7000.2528,0.397,0.273,0.06403723782086768
b315_316_37228,263.98945219,-34.57012646,1.229982,OGLE-BLG-ECL-040736,ECL,NC,263.98945833333335,-34.57013888888889,17:35:57.47,-34:34:12.5,18.714,-99.99,-99.99,1.2299184,7000.1398,0.228,0.126,0.04830804357766246
b315_316_99020,264.13017879,-34.61720832,0.26619,OGLE-BLG-ECL-043171,ECL,C,264.13016666666664,-34.617222222222225,17:36:31.24,-34:37:02.0,18.243,20.929,2.686,0.2661886,7000.0936,0.931,0.838,0.061602518142511845
b315_316_7980,263.93080745,-34.54101033,2.007065,OGLE-BLG-ECL-039776,ECL,NC,263.93079166666666,-34.54102777777778,17:35:43.39,-34:32:27.7,15.217,16.837,1.62,4.0141422,7000.589,0.324,0.054,0.07833225898207617
b315_316_3810,263.90794304,-34.55595249,0.394462,OGLE-BLG-ECL-039358,ECL,NC,263.9079166666666,-34.55597222222222,17:35:37.90,-34:33:21.5,17.52,19.676,2.156,0.394457,7000.2432,0.209,0.171,0.10564232795563976
b315_316_89928,264.13302325,-34.57780305,86.655113,OGLE-BLG-ECL-043233,ECL,NC,264.13300000000004,-34.57780555555556,17:36:31.92,-34:34:40.1,16.884,-99.99,-99.99,86.7458965,7052.1224,0.264,0.139,0.06950271001458248
b315_316_80559,264.01084161,-34.70202351,0.265583,OGLE-BLG-ECL-041041,ECL,NC,264.0108333333333,-34.702,17:36:02.60,-34:42:07.2,18.253,21.497,3.244,0.5311617,7000.2692,0.403,0.224,0.08810963009201389
b315_316_12455,263.98211122,-34.49063519,1.301677,OGLE-BLG-ECL-040613,ECL,NC,263.9820833333333,-34.49061111111112,17:35:55.70,-34:29:26.2,17.971,21.137,3.166,2.6033752,7001.7176,0.212,0.048,0.11983675462569884
b315_316_96784,264.11003917,-34.63436007,7.369197,OGLE-BLG-ELL-002553,ECL,ELL,264.11004166666663,-34.63436111111111,17:36:26.41,-34:38:03.7,16.377,20.854,4.477,14.736391,7006.5352,0.149,0.119,0.008290825091670284
b315_316_11840,263.95501237,-34.52372802,1.021743,OGLE-BLG-ECL-040225,ECL,NC,263.955,-34.52372222222222,17:35:49.20,-34:31:25.4,17.238,-99.99,-99.99,2.0435586,7001.7769,0.229,0.063,0.042210931325711736
b315_406_26090,263.08698739,-34.67005011,0.399487,OGLE-BLG-ECL-027009,ECL,NC,263.08695833333326,-34.670055555555564,17:32:20.87,-34:40:12.2,18.177,21.263,3.086,0.3994868,7000.3753,0.265,0.193,0.08823600596381911
b315_406_57750,263.10143589,-34.76649809,0.30989,OGLE-BLG-ECL-027154,ECL,NC,263.1014583333333,-34.766527777777775,17:32:24.35,-34:45:59.5,16.392,19.43,3.038,0.3098873,7000.285,0.083,0.074,0.1258085429901316
b315_410_53201,263.37105868,-34.39313533,0.286636,OGLE-BLG-ECL-030559,ECL,C,263.37108333333333,-34.39313888888889,17:33:29.06,-34:23:35.3,17.621,20.929,3.308,0.573269,7000.0022,0.599,0.588,0.07434869980216295
b315_410_18381,263.26214795,-34.41383103,1.956871,OGLE-BLG-ECL-029008,ECL,NC,263.26212499999997,-34.413833333333336,17:33:02.91,-34:24:49.8,17.334,21.445,4.111,1.9568576,7000.7934,0.191,0.104,0.06866213822735208
b315_410_4683,263.2776775,-34.34795045,0.212068,OGLE-BLG-ECL-029206,ECL,C,263.2776666666667,-34.347944444444444,17:33:06.64,-34:20:52.6,17.886,20.649,2.763,0.4241358,7000.1349,0.605,0.593,0.03878437469531052
b315_410_58315,263.30790614,-34.49038573,0.577117,OGLE-BLG-ECL-029636,ECL,NC,263.3079166666667,-34.490388888888894,17:33:13.90,-34:29:25.4,16.642,18.94,2.298,1.1542541,7001.1492,0.304,0.089,0.03324045805204633
b315_410_59538,263.30165076,-34.50235784,3.076639,OGLE-BLG-ECL-029543,ECL,NC,263.3016666666667,-34.502361111111114,17:33:12.40,-34:30:08.5,18.444,-99.99,-99.99,6.1536894,7002.9707,0.416,0.175,0.04863851261023209
b315_410_14895,263.29715798,-34.35772054,0.354359,OGLE-BLG-ECL-029477,ECL,NC,263.2971666666667,-34.357722222222215,17:33:11.32,-34:21:27.8,18.729,21.515,2.786,0.3543586,7000.2563,0.616,0.431,0.026516785813277266
b315_410_54095,263.29355949,-34.49428427,3.321597,OGLE-BLG-ECL-029422,ECL,NC,263.29354166666667,-34.494277777777775,17:33:10.45,-34:29:39.4,15.185,17.307,2.122,6.6434916,7006.3503,0.964,0.162,0.057817361362704815
b315_410_94177,263.36477729,-34.54137206,0.621064,OGLE-BLG-ECL-030473,ECL,NC,263.3647916666667,-34.54138888888888,17:33:27.55,-34:32:29.0,17.13,20.701,3.571,1.2421284,7000.294,0.493,0.278,0.07408058701077486
b315_410_50362,263.2599299,-34.52463192,0.385201,OGLE-BLG-ECL-028979,ECL,C,263.2599166666667,-34.52463888888889,17:33:02.38,-34:31:28.7,17.583,20.106,2.523,0.3852044,7000.2747,0.453,0.39,0.04658274208279321
b315_410_75047,263.30533216,-34.55073597,0.360878,OGLE-BLG-ECL-029597,ECL,C,263.30533333333335,-34.55075,17:33:13.28,-34:33:02.7,17.323,19.875,2.552,0.3608772,7000.1759,0.248,0.21,0.05062767453243497
b315_410_86827,263.38762544,-34.48703057,0.202779,OGLE-BLG-ECL-030799,ECL,C,263.38758333333334,-34.487027777777776,17:33:33.02,-34:29:13.3,17.548,19.785,2.237,0.4055616,7000.3214,0.309,0.306,0.12534747831578116
b315_410_103349,263.42996559,-34.49039096,0.521844,OGLE-BLG-RRLYR-20862,RRLyr,RRab,263.42995833333333,-34.490388888888894,17:33:43.19,-34:29:25.4,18.666,-99.99,-99.99,0.5218435,7000.20343,0.913,-99.99,0.022786333305402175
b315_412_19365,263.85812142,-34.67558313,0.427462,OGLE-BLG-ECL-038473,ECL,C,263.85812500000003,-34.675583333333336,17:35:25.95,-34:40:32.1,17.786,21.101,3.315,0.8549295,7000.2215,0.282,0.266,0.010624165399477154
b315_412_4504,263.80769687,-34.68992339,0.329976,OGLE-BLG-ECL-037656,ECL,NC,263.8077083333333,-34.68991666666667,17:35:13.85,-34:41:23.7,15.997,18.062,2.065,0.6599527,7000.3047,0.342,0.266,0.041680205690687
b315_412_30542,263.8620252,-34.70823148,0.3794,OGLE-BLG-ECL-038530,ECL,NC,263.862,-34.70822222222222,17:35:26.88,-34:42:29.6,16.83,18.926,2.096,0.3794015,7000.379,0.345,0.275,0.08168572553048306
b315_412_39466,263.90710286,-34.68016293,0.37693,OGLE-BLG-ECL-039341,ECL,C,263.90708333333333,-34.680166666666665,17:35:37.70,-34:40:48.6,17.483,19.464,1.981,0.3769288,7000.2554,0.479,0.438,0.059351822542603995
b315_412_42471,263.91723936,-34.67777521,0.552825,OGLE-BLG-ECL-039521,ECL,NC,263.91720833333335,-34.677777777777784,17:35:40.13,-34:40:40.0,15.957,17.995,2.038,1.1056521,7000.2804,0.618,0.192,0.09231882975932756
b315_412_21716,263.85984225,-34.68145379,0.368885,OGLE-BLG-ECL-038501,ECL,C,263.85983333333337,-34.681444444444445,17:35:26.36,-34:40:53.2,17.608,19.827,2.219,0.3688821,7000.0805,0.635,0.628,0.04276337867626118
b315_412_48930,263.86592429,-34.76625885,0.369661,OGLE-BLG-ECL-038611,ECL,C,263.86591666666664,-34.76625,17:35:27.82,-34:45:58.5,17.311,20.056,2.745,0.7393308,7000.1256,0.322,0.296,0.03902985275975061
b315_412_27767,263.82797742,-34.74252549,0.458735,OGLE-BLG-ECL-038014,ECL,NC,263.8279583333333,-34.74252777777778,17:35:18.71,-34:44:33.1,16.91,19.43,2.52,0.4587352,7000.3572,0.12,0.099,0.05705963419464832
b315_412_80916,263.98520452,-34.72498465,0.26767,OGLE-BLG-ECL-040667,ECL,C,263.98516666666666,-34.725,17:35:56.44,-34:43:30.0,16.766,19.13,2.364,0.2676702,7000.2174,0.165,0.143,0.12489184515904052
b315_412_27011,263.81500899,-34.75654236,0.415934,OGLE-BLG-ECL-037776,ECL,NC,263.815,-34.75655555555556,17:35:15.60,-34:45:23.6,17.666,19.946,2.28,0.8318623,7000.5496,0.564,0.171,0.05443933065258724
b315_412_30979,263.88740386,-34.67700494,0.342932,OGLE-BLG-ECL-038988,ECL,C,263.887375,-34.677,17:35:32.97,-34:40:37.2,17.972,20.173,2.201,0.3429302,7000.0899,0.412,0.398,0.08727239608276395
b315_412_5454,263.85249101,-34.63549171,20.145044,OGLE-BLG-ECL-038377,ECL,NC,263.85249999999996,-34.63547222222222,17:35:24.60,-34:38:07.7,18.848,-99.99,-99.99,40.2629006,7002.8506,0.723,0.488,0.07503963381117619
b315_414_17117,263.45174991,-34.17119816,0.211505,OGLE-BLG-ECL-031719,ECL,C,263.45175,-34.17122222222222,17:33:48.42,-34:10:16.4,16.9,19.143,2.243,0.4230129,7000.0475,0.512,0.456,0.08662441477188529
b315_414_92418,263.64368976,-34.19593609,0.257909,OGLE-BLG-ECL-034835,ECL,C,263.6436666666667,-34.19594444444444,17:34:34.48,-34:11:45.4,17.26,19.862,2.602,0.5158205,7000.2661,0.519,0.475,0.07505319536340377
b315_414_88065,263.6935488,-34.11621293,0.349736,OGLE-BLG-ECL-035678,ECL,C,263.69354166666665,-34.11622222222222,17:34:46.45,-34:06:58.4,16.368,18.346,1.978,0.3497349,7000.0695,0.503,0.442,0.03963641928021033
